,test,pred,pred_upper,pred_lower
71908,15000,30607.452399160284,87037.4157399972,-25822.510941676643
71909,18000,29850.579830994677,86280.54287499524,-26579.383213005887
71910,2000,29461.345910335753,85891.30867277624,-26968.616852104744
71911,23500,28934.40787993621,85364.37063953631,-27495.55487966389
71912,21000,28407.15545054541,84837.11820758754,-28022.807306496725
71913,21500,28137.749730413845,84567.71248554159,-28292.2130247139
71914,9000,28390.04854581705,84820.01129915286,-28039.914207518763
71915,30000,27750.91394276175,84180.87669138485,-28679.04880586135
71916,14000,27338.313126761903,83768.27587437446,-29091.649620850665
71917,59000,27197.475131185623,83627.43752673233,-29232.48726436108
71918,14000,27809.86046311855,84239.82285353837,-28620.101927301264
71919,22000,27925.687307576205,84355.64969636181,-28504.275081209402
71920,20790,27954.623562914563,84384.58594973847,-28475.338823909336
71921,14700,26884.148863103706,83314.11124705477,-29545.813520847354
71922,22000,27014.887031407095,83444.84941383699,-29415.075351022802
71923,35000,26888.648843120376,83318.6112207456,-29541.313534504843
71924,24000,26675.860897877697,83105.82327430532,-29754.101478549936
71925,15000,27344.837554614296,83774.79353297954,-29085.118423750955
71926,28000,27133.964391008198,83563.92033882963,-29295.99155681324
71927,26250,26382.67230458578,82812.62806450392,-30047.28345533237
71928,36500,26544.77077601008,82974.72653284126,-29885.18498082111
71929,11000,27086.151001733153,83516.10675552687,-29343.80475206056
71930,20500,26780.117530067986,83210.07328156305,-29649.83822142707
71931,29900,26317.965174062687,82747.92092412598,-30111.990576000608
71932,28875,26043.64409899253,82473.59983710592,-30386.311639120864
71933,32300,26604.52332145538,83034.47905854709,-29825.432415636336
71934,20000,26802.54617331514,83232.50190300267,-29627.40955637239
71935,50000,26547.627503290038,82977.58323121423,-29882.328224634155
71936,36750,26860.445677975247,83290.40140398488,-29569.510048034386
71937,29400,27482.715637785008,83912.67135894357,-28947.240083373556
71938,38400,28001.651267146146,84431.60698706051,-28428.304452768214
71939,45000,27773.8381675643,84203.79094865652,-28656.114613527923
71940,63000,28207.82326846609,84637.77600996484,-28222.12947303267
71941,33600,29449.56338153797,85879.51608110487,-26980.389318028938
71942,48000,30014.635503172933,86444.5881630388,-26415.317156692938
71943,17500,30169.550573772696,86599.50322754294,-26260.40207999755
71944,20000,29761.13701755894,86191.08940195158,-26668.81536683371
71945,25500,29644.339804452284,86074.29218275232,-26785.612573847757
71946,37000,28967.507240399056,85397.45924236966,-27462.444761571554
71947,9000,29315.92485564395,85745.8768549091,-27114.027143621206
71948,28000,29364.457098469582,85794.40872778796,-27065.494530848788
71949,6500,28792.34294390193,85222.29435706197,-27637.6084692581
71950,40000,28069.24242911134,84499.19383945502,-28360.708981232343
71951,16000,28415.739783127807,84845.69118942072,-28014.2116231651
71952,57000,28238.00663779488,84667.95804170221,-28191.944766112447
71953,23900,28859.71149835916,85289.6629003562,-27570.239903637885
71954,16000,29015.060813555785,85445.01221016672,-27414.890583055145
71955,25500,29125.642194366188,85555.59358971997,-27304.309200987587
71956,40950,27992.919986115056,84422.86970002591,-28437.0297277958
71957,17000,28387.820985961054,84817.770521119,-28042.1285491969
71958,42000,28975.118667026214,85405.06819661001,-27454.830862557577
71959,31900,28706.019451127482,85135.96641243191,-27723.927510176953
71960,47000,28650.300881129646,85080.24777630053,-27779.64601404123
71961,15000,29659.77356139735,86089.72024935605,-26770.17312656135
71962,24360,29422.656580405233,85852.60326454925,-27007.290103738782
71963,25300,28963.486907580234,85393.43358656851,-27466.459771408037
71964,40000,28443.195877532937,84873.1425551155,-27986.750800049627
71965,12000,28998.78073232143,85428.72577298286,-27431.164308339998
71966,37800,29037.165114457734,85467.10997698364,-27392.779748068177
71967,57750,28739.31040582819,85169.25526581032,-27690.634454153937
71968,7300,29094.055743814268,85524.00058829806,-27335.889100669523
71969,5000,30050.102317286193,86480.04715860235,-26379.842524029966
71970,20000,28811.651726502674,85241.59536285685,-27618.2919098515
71971,24150,27198.86462224607,83628.8082314838,-29231.07898699165
71972,19000,27854.35058182553,84284.29404370408,-28575.592880053024
71973,36500,28086.47187517256,84516.4153277798,-28343.471577434684
71974,7000,27696.606174334163,84126.54962415615,-28733.33727548783
71975,35700,27598.205908442338,84028.14935565108,-28831.737538766414
71976,65000,27577.1352292742,84007.07867233414,-28852.80821378575
71977,157500,27930.749118738386,84360.6925600922,-28499.194322615425
71978,55000,31667.980599615315,88097.92403802005,-24761.96283878941
71979,30000,35009.512454528,91439.45588501557,-21420.430975959585
71980,31200,34961.28802605987,91391.23145446662,-21468.655402346878
71981,13650,31981.57476608293,88411.51818866075,-24448.368656494888
71982,74000,32427.24946445918,88857.19288543114,-24002.693956512783
71983,64000,33316.626349433995,89746.56975919762,-23113.31706032963
71984,50000,34257.4831567498,90687.4265651425,-22172.460251642893
71985,32500,36020.7903661669,92450.72914145,-20409.148409116213
71986,45000,35162.312299154466,91592.25099986365,-21267.62640155472
71987,30800,34909.99746396897,91339.93596434809,-21519.94103641015
71988,47000,35180.444240867015,91610.38273572289,-21249.494253988858
71989,130000,35351.95085602609,91781.88681756284,-21077.98510551067
71990,7500,36840.343007284886,93270.27888754682,-19589.592872977046
71991,16275,39036.35606319815,95466.29184809346,-17393.579721697155
71992,101850,38014.98309504535,94444.9188700997,-18414.952680009003
71993,20000,35844.89063734136,92274.82640712938,-20585.045132446663
71994,13700,39039.12297499058,95469.05874115136,-17390.812791170196
71995,14000,38930.57348518252,95360.50924558044,-17499.362275215404
71996,22000,35326.01685998824,91755.95261833371,-21103.91889835723
71997,24000,35889.025717178265,92318.96069699968,-20540.909262643152
71998,69000,35833.373939206824,92263.30870454069,-20596.56082612704
71999,41500,36149.37807078468,92579.31209204864,-20280.555950479276
72000,66150,37172.78870521701,93602.7225023753,-19257.145091941275
72001,85000,38170.52295351307,94600.45674464772,-18259.410837621574
72002,21000,38765.0171195832,95194.95026578821,-17664.916026621802
72003,31500,39945.99200300335,96375.92496308964,-16483.940957082938
72004,46000,38850.60153888262,95280.53449503463,-17579.3314172694
72005,39900,37787.17361344269,94217.10418280438,-18642.75695591901
72006,12000,38945.28167499318,95375.21217535378,-17484.648825367425
72007,18000,38474.775018230845,94904.70540513365,-17955.155368671956
72008,24150,37056.52652975471,93486.45690837454,-19373.403848865128
72009,197000,36226.512445514025,92656.44203090039,-20203.41713987234
72010,76650,39460.823883844685,95890.75327660842,-16969.105508919056
72011,22000,44326.44117795562,100756.37056339893,-12103.488207487702
72012,11000,45246.5737429165,101676.49919993606,-11183.35171410306
72013,21500,39916.61998801277,96346.54528425095,-16513.305308225426
72014,7000,39775.041840417485,96204.96707118975,-16654.88339035477
72015,21000,39275.29684085827,95705.22188986748,-17154.62820815095
72016,18900,38521.29284888692,94951.2177512313,-17908.632053457462
72017,18000,37738.58335471082,94168.50706592941,-18691.340356507768
72018,12000,37625.57815216936,94055.50176869138,-18804.34546435267
72019,16000,36756.30859733493,93186.23220851514,-19673.61501384528
72020,100000,36067.86177617449,92497.74750958433,-20362.023957235346
72021,15000,35703.9740584819,92133.85967004905,-20725.91155308525
72022,8400,38699.726298959635,95129.61182783071,-17730.15922991144
72023,45000,37126.199201958094,93556.0845055397,-19303.686101623505
72024,21000,35496.25609410199,91926.14129596498,-20933.629107761
72025,30400,36215.35382711326,92645.23874497591,-20214.53109074939
72026,17700,35622.966570385244,92052.85138950993,-20806.918248739443
72027,2500,35213.47399388964,91643.35852880601,-21216.410541026737
72028,19500,34373.49281878791,90803.37725822613,-22056.391620650305
72029,21000,32951.347382241074,89381.23146507592,-23478.536700593766
72030,9000,32818.55203393431,89248.43601554846,-23611.331947679835
72031,12000,32464.42825280789,88894.31189987701,-23965.45539426122
72032,35550,31686.211678816442,88116.09522369152,-24743.671866058634
72033,17000,31371.498026305388,87801.38114118505,-25058.385088574272
72034,69000,31954.36202057356,88384.24499850729,-24475.520957360164
72035,33000,32281.740554265758,88711.62216225523,-24148.141053723702
72036,31500,34027.5578763018,90457.43940725415,-22402.32365465055
72037,50000,34052.206185587085,90482.08642005651,-22377.67404888234
72038,26040,33867.752128232096,90297.63182749577,-22562.127571031582
72039,9000,34712.0288995125,91141.90845975553,-21717.85066073054
72040,10000,33594.077497634775,90023.95683822912,-22835.80184295957
72041,33500,32293.081615160023,88722.96075892505,-24136.797528605006
72042,42000,31374.793700089318,87804.67263838866,-25055.085238210024
72043,7500,32103.094203549903,88532.97289543769,-24326.784488337886
72044,15500,32322.222276073982,88752.10046071214,-24107.65590856418
72045,23000,31249.650328031566,87679.52832196979,-25180.227665906663
72046,15000,30470.060886123032,86899.93847218055,-25959.816699934494
72047,17300,30429.81502215794,86859.69213936126,-26000.06209504538
72048,20500,30005.318214066636,86435.17894475392,-26424.54251662065
72049,40950,29449.788538651694,85879.64881819622,-26980.071740892832
72050,27000,29740.737051280943,86170.59642572587,-26689.12232316398
72051,27000,30693.194997746792,87123.05358136512,-25736.663585871534
72052,24000,30507.49194614764,86937.35021147568,-25922.366319180408
72053,27000,30870.33544009309,87300.19281937875,-25559.521939192557
72054,10000,30697.896259528632,87127.75214120725,-25731.959622149985
72055,18000,30662.453906779367,87092.30929265525,-25767.401479096516
72056,78750,29643.64646213193,86073.50142916421,-26786.208504900354
72057,11000,30425.19302621743,86855.04754856028,-26004.661496125424
72058,9000,32201.91007290427,88631.76371893834,-24227.943573129807
72059,26000,31452.540510023104,87882.39358836887,-24977.312568322664
72060,60000,30373.88267002505,86803.7347649734,-26055.969424923293
72061,17220,31188.929388941837,87618.78088141378,-25240.922103530105
72062,40425,32130.874664218747,88560.72505280323,-24298.975724365737
72063,15000,32096.936616240157,88526.78634528241,-24332.913112802096
72064,24000,32090.78454026598,88520.63329987827,-24339.064219346306
72065,57750,31808.16136985649,88238.00950957727,-24621.68676986428
72066,24000,31735.993828509207,88165.84087751381,-24693.853220495388
72067,16500,33121.37826683985,89551.22464675811,-23308.468113078423
72068,37599,32417.66232668375,88847.5074984449,-24012.182845077397
72069,10000,32323.098104571294,88752.9425634086,-24106.746354266
72070,12600,32107.422504581038,88537.2655859309,-24322.420576768833
72071,14850,31559.559177376403,87989.40145973548,-24870.28310498268
72072,37000,30434.274084358738,86864.11482528082,-25995.566656563344
72073,12000,30652.8944672495,87082.7342722016,-25776.945337702597
72074,9000,30490.69486421438,86920.5329909443,-25939.14326251554
72075,32000,30279.714985417893,86709.55207911096,-26150.12210827518
72076,5000,29294.753165978655,85724.58845084735,-27135.082118890045
72077,23000,29935.13981560998,86364.97393323621,-26494.694302016254
72078,12000,28716.438435927972,85146.27074680994,-27713.393874953996
72079,50000,29168.54111944348,85598.37224652809,-27261.29000764113
72080,10000,28619.918664194105,85049.74782358832,-27809.910495200114
72081,13200,29986.963456987916,86416.79130612826,-26442.86439215243
72082,16000,28888.898118684185,85318.72405263587,-27540.92781526749
72083,8000,28948.81227817968,85378.63690582715,-27481.012349467794
72084,52000,28071.85274237767,84501.67528749928,-28357.969802743944
72085,14170,28459.703109419726,84889.52424295139,-27970.118024111933
72086,76650,29011.09653677454,85440.91536194435,-27418.722288395275
72087,5000,29756.19365262016,86186.01094812115,-26673.623642880833
72088,20000,31005.004859851648,87434.81938267397,-25424.809662970674
72089,22050,30562.81103741973,86992.62378485687,-25867.001710017412
72090,9000,29879.85663868,86309.6668127708,-26549.953535410794
72091,11000,30042.959956700215,86472.76846537365,-26386.84855197322
72092,12000,28881.808174803653,85311.6142290959,-27547.997879488594
72093,16000,28803.65673309977,85233.46118896895,-27626.147722769412
72094,62000,27892.724044060604,84322.5259557466,-28537.077867625398
72095,130000,28620.867205569746,85050.6674340308,-27808.933022891302
72096,15000,30822.0464946407,87251.84444712492,-25607.75145784353
72097,14000,34525.911878928695,90955.70855824644,-21903.884800389038
72098,35000,33452.967454561105,89882.76211412504,-22976.82720500284
72099,13000,33096.5533909075,89526.346857995,-23333.240076179987
72100,11000,32799.25452609317,89229.04599051848,-23630.536938332138
72101,7000,32246.51727649642,88676.30759495168,-24183.273041958844
72102,5000,31085.65981074264,87515.4482356951,-25344.128614209825
72103,18900,30458.147524645927,86887.9347467278,-25971.63969743595
72104,60900,29340.38578222509,85770.17131758867,-27089.399753138485
72105,17132,29869.940591022907,86299.72514967281,-26559.843967626995
72106,6000,30716.004512982072,87145.78645416867,-25713.77742820452
72107,10000,30480.630148979857,86910.41029310694,-25949.14999514722
72108,16000,29285.707412322772,85715.48424139342,-27144.069416747872
72109,7000,29065.509669426938,85495.28450164673,-27364.265162792857
72110,10000,28284.066186628144,84713.8379470747,-28145.705573818406
72111,10000,27990.295763203885,84420.06564471532,-28439.47411830755
72112,10000,27112.59208152395,83542.35879457803,-29317.174631530135
72113,13000,27022.27106981378,83452.03596842551,-29407.493828797953
72114,26000,26259.96658528741,82689.72869021734,-30169.79551964251
72115,18500,26495.96128699566,82925.72172438144,-29933.799150390107
72116,63000,26386.92164602273,82816.67919490741,-30042.83590286195
72117,16000,27159.23532745144,83588.99094925565,-29270.520294352777
72118,18000,28227.11332920634,84656.86435086525,-28202.63769245256
72119,40000,28263.50873711912,84693.25770980323,-28166.24023556499
