자치구명,층,임대면적,보증금,계약일,건축년도,임대건물명,경제활동인구,기준금리,전세가격비율
강동구,7,112.93,58500,2021-05-29,1986,아파트,28310,0.75,63.5
강동구,1,102.99,40000,2021-05-29,1984,단독/다가구,28310,0.75,63.5
송파구,4,109.72,30480,2021-05-29,1985,아파트,28310,0.75,63.7
종로구,1,199.88,85000,2021-05-29,2002,단독/다가구,28310,0.75,63.7
광진구,6,117.68,101200,2021-05-29,2018,아파트,28310,0.75,64
성동구,1,181.36,58000,2021-05-29,1982,아파트,28310,0.75,64
종로구,1,105.56,37800,2021-05-29,2007,단독/다가구,28310,0.75,64
종로구,13,114.93,103000,2021-05-29,2008,아파트,28310,0.75,64
종로구,6,116.94,112000,2021-05-29,2017,아파트,28310,0.75,64
광진구,8,100.32,115000,2021-05-29,2007,아파트,28310,0.5,64
광진구,16,114.97,25920,2021-05-29,1999,아파트,28310,0.5,64
동대문구,14,114.95,60000,2021-05-29,1997,아파트,28310,0.5,64
성북구,10,132.96,45000,2021-05-29,1998,아파트,28310,0.5,64.2
성북구,15,114.96,50000,2021-05-29,2000,아파트,28310,0.5,64.2
성북구,14,132.96,48000,2021-05-29,1998,아파트,28310,0.5,64.2
성북구,5,114.98,90000,2021-05-29,2010,아파트,28310,0.5,64.2
성북구,9,114.73,35360,2021-05-29,2005,아파트,28310,0.5,64.2
중랑구,7,101.97,55000,2021-05-29,2003,아파트,28310,0.5,64.2
마포구,15,106.71,57750,2021-05-29,2002,아파트,28310,0.5,64.2
마포구,23,122.87,92580,2021-05-29,2012,아파트,28310,0.5,64.2
성북구,16,114.93,58000,2021-05-29,2006,아파트,28310,0.5,64.2
성북구,5,114.98,90000,2021-05-29,2010,아파트,28310,0.5,64.2
성북구,5,114.98,90000,2021-05-29,2010,아파트,28310,0.5,64.2
강북구,6,99.93,80000,2021-05-29,2019,아파트,28310,0.5,64.2
강북구,3,114.68,34650,2021-05-29,2004,아파트,28310,0.5,64.2
강북구,3,113.89,61000,2021-05-29,2010,아파트,28310,0.5,64.2
양천구,4,98.08,92000,2021-05-29,1985,아파트,28310,0.5,64.2
양천구,1,115.47,87000,2021-05-29,1986,아파트,28310,0.5,64.2
양천구,6,101.2,110000,2021-05-29,1986,아파트,28310,0.5,64.2
양천구,3,152.64,150000,2021-05-29,1986,아파트,28310,0.5,64.2
양천구,1,120.12,66150,2021-05-29,2004,아파트,28310,0.5,64.2
양천구,2,119.46,100120,2021-05-29,2003,아파트,28310,0.5,63.7
양천구,4,122.35,88000,2021-05-29,1986,아파트,28310,0.5,63.7
양천구,5,144,121200,2021-05-29,1986,아파트,28310,0.5,63.7
마포구,3,128.46,52500,2021-05-29,1993,다세대/연립,28310,0.5,63.7
양천구,4,115.48,68200,2021-05-29,2003,아파트,28310,0.5,63.7
양천구,9,106.93,63000,2021-05-29,1987,아파트,28310,0.5,63.7
양천구,8,105.58,77000,2021-05-29,1987,아파트,28310,0.5,63.7
양천구,2,124.51,71400,2021-05-29,1987,아파트,28310,0.5,63.7
강서구,9,114.98,60600,2021-05-29,2014,아파트,28310,0.5,63.7
강서구,19,124.42,88000,2021-05-29,2013,아파트,28310,0.5,64.1
강서구,5,114.98,85000,2021-05-29,2014,아파트,28310,0.5,64.1
강서구,19,124.42,88000,2021-05-29,2013,아파트,28310,0.5,64.1
금천구,28,115.8,39420,2021-05-29,2014,아파트,28310,0.5,64.1
금천구,7,114.84,33600,2021-05-29,2004,아파트,28310,0.5,64.1
금천구,19,115.8,50000,2021-05-29,2014,아파트,28310,0.5,64.1
구로구,12,124.19,47250,2021-05-29,2006,아파트,28310,0.5,64.1
영등포구,7,104.5,95000,2021-05-29,1977,아파트,28310,0.5,64.1
금천구,1,157.89,16300,2021-05-29,1984,단독/다가구,28310,0.5,64.1
영등포구,1,123.76,63000,2021-05-29,1984,아파트,28310,0.5,64.1
영등포구,9,114.79,85000,2021-05-29,1995,아파트,28310,0.5,64.1
영등포구,9,135.8,33120,2021-05-29,1975,아파트,28310,0.5,64.1
영등포구,8,149.52,52260,2021-05-29,1975,아파트,28310,0.5,64.1
양천구,15,120.91,35000,2021-05-29,2004,오피스텔,28310,0.5,64.4
서초구,7,105.36,87000,2021-05-29,1982,아파트,28310,0.5,64.7
서초구,7,105.36,61840,2021-05-29,1982,아파트,28310,0.5,64.7
동작구,13,125.4,80420,2021-05-29,1990,아파트,28310,0.5,64.7
서초구,2,125.79,100000,2021-05-29,2005,아파트,28310,0.5,64.7
양천구,10,143.36,120000,2021-05-29,1986,아파트,28310,0.5,64.7
성북구,9,114.66,30960,2021-05-29,2003,아파트,28310,0.5,64.7
강남구,36,128.74,112350,2021-05-29,2004,아파트,28310,0.5,64.7
중랑구,1,163.6,12600,2021-05-29,1969,단독/다가구,28310,0.5,64.7
중구,12,147.89,120000,2021-05-28,2011,아파트,28505,1.5,63.2
용산구,16,128.06,108000,2021-05-28,2013,아파트,28505,1.5,63.2
용산구,8,201.23,105000,2021-05-28,2005,아파트,28505,1.5,63.2
용산구,39,146.53,126000,2021-05-28,2007,아파트,28505,1.5,63.2
용산구,2,114.96,120000,2021-05-28,1998,아파트,28505,1.5,63.2
용산구,2,126.1,30000,2021-05-28,1974,아파트,28505,1.5,63.2
용산구,12,146.38,50000,2021-05-28,1974,아파트,28505,1.5,63.2
용산구,8,145.19,63000,2021-05-28,1979,아파트,28505,1.5,63.2
용산구,1,177.76,375000,2021-05-28,2011,아파트,28505,1.5,63.2
용산구,-1,240.94,250000,2021-05-28,2003,다세대/연립,28505,1.25,63.2
용산구,2,154.51,165000,2021-05-28,2000,다세대/연립,28505,1.25,63.2
성동구,8,113.71,75000,2021-05-28,1986,아파트,28505,1.25,63.2
도봉구,6,109.5,36500,2021-05-28,1988,아파트,28505,1.25,63.2
노원구,3,127.22,70000,2021-05-28,1988,아파트,28505,1.25,63.2
노원구,5,134.94,41000,2021-05-28,2000,아파트,28505,1.25,63.2
노원구,4,134.74,68250,2021-05-28,1993,아파트,28505,1.25,63.2
은평구,9,115.67,37000,2021-05-28,1988,아파트,28505,1.25,63.3
서대문구,4,122.47,40000,2021-05-28,2001,아파트,28505,1.25,63.3
은평구,7,134.43,41492,2021-05-28,2009,아파트,28505,1.25,63.3
서대문구,4,117.27,50000,2021-05-28,2005,아파트,28505,1.25,63.3
서대문구,16,114.72,90000,2021-05-28,2000,아파트,28505,1.25,63.3
서대문구,12,117.09,71000,2021-05-28,2020,아파트,28505,1.25,63.3
마포구,4,114.99,82360,2021-05-28,2015,아파트,28505,1.25,63.3
마포구,2,105,39000,2021-05-28,2002,아파트,28505,1.25,63.3
마포구,2,105,39000,2021-05-28,2002,아파트,28505,1.25,63.3
동작구,14,114.17,80000,2021-05-28,2004,아파트,28505,1.25,63.3
동작구,9,161.48,78500,2021-05-28,2007,아파트,28505,1.25,63.3
동작구,1,127.68,34000,2021-05-28,1986,단독/다가구,28505,1.25,63.3
동작구,6,114.83,88000,2021-05-28,2011,아파트,28505,1.25,63.3
동작구,5,114.44,100000,2021-05-28,2010,아파트,28505,1.25,63.3
동작구,1,117,35000,2021-05-28,1973,단독/다가구,28505,1.25,63.3
동작구,18,132.43,51680,2021-05-28,2006,아파트,28505,1.25,63.3
관악구,24,170.11,63000,2021-05-28,1997,아파트,28505,1,63.3
서초구,7,194.92,130000,2021-05-28,2003,아파트,28310,1,63.3
서초구,2,181.6,61800,2021-05-28,1976,아파트,28310,1,63.3
서초구,15,133.05,168000,2021-05-28,2018,아파트,28310,1,63.3
서초구,7,108.37,131250,2021-05-28,2019,아파트,28310,1,63.3
서초구,30,106.15,215000,2021-05-28,2010,아파트,28310,1,63.3
서초구,8,120.73,130000,2021-05-28,2004,아파트,28310,1,63.3
서초구,1,168.69,99750,2021-05-28,1994,다세대/연립,28310,1,63.3
서초구,2,129.35,65336,2021-05-28,1993,다세대/연립,28310,1,63.3
서초구,2,110.52,80480,2021-05-28,2002,다세대/연립,28310,1,63.3
서초구,28,174.89,95000,2021-05-28,2006,아파트,28310,1,63.3
서초구,12,114.09,87000,2021-05-28,2004,아파트,28310,1,63.3
서초구,9,136.38,90000,2021-05-28,1985,아파트,28310,1,63.3
강남구,5,114.08,86000,2021-05-28,2006,아파트,28310,1,63.3
강남구,11,110.39,126000,2021-05-28,1989,아파트,28310,1,63.3
강남구,5,149.78,213600,2021-05-28,2008,아파트,28310,1,63.3
강남구,5,149.78,223240,2021-05-28,2008,아파트,28310,0.75,63.3
강남구,2,152.98,198000,2021-05-28,2004,아파트,28310,0.75,63.3
서초구,25,205.07,180000,2021-05-28,2004,아파트,28310,0.75,63.3
서초구,7,174.78,210000,2021-05-28,2004,아파트,28310,0.75,63.3
서초구,11,160.46,80850,2021-05-28,1979,아파트,28310,0.75,63.3
강남구,9,113.81,172100,2021-05-28,2019,아파트,28310,0.75,63.3
강남구,6,134.3,40000,2021-05-28,2004,아파트,28310,0.75,63.3
강남구,14,186.16,150000,2021-05-28,1984,아파트,28310,0.75,63.3
강남구,15,149.7,140000,2021-05-28,2001,아파트,28310,0.75,63.3
강남구,3,131.83,137000,2021-05-28,1986,아파트,28310,0.75,63.3
강남구,15,133.46,73500,2021-05-28,1984,아파트,28310,0.75,63.3
강남구,13,161,101200,2021-05-28,1984,아파트,28310,0.75,63.3
강남구,1,142.06,113600,2021-05-28,2009,아파트,28310,0.75,63.3
강남구,6,115.23,110000,2021-05-28,1983,아파트,28310,0.75,63.3
강남구,1,155.52,71284,2021-05-28,1982,아파트,28310,0.75,63.3
강남구,6,163.67,155000,2021-05-28,1980,아파트,28310,0.75,63.3
강남구,10,118.63,140000,2021-05-28,1987,아파트,28310,0.75,63.3
송파구,33,110.72,130000,2021-05-28,2013,아파트,28310,0.75,63.3
송파구,31,144.77,120750,2021-05-28,2008,아파트,28310,0.75,63.3
강남구,2,101.97,180000,2021-05-28,2018,아파트,28310,0.75,63.3
강남구,3,99.79,89250,2021-05-28,1993,아파트,28310,0.75,63.3
강남구,4,134.71,145000,2021-05-28,1993,아파트,28310,0.75,63.3
강남구,24,119.89,185000,2021-05-28,2006,아파트,28310,0.75,63.5
강남구,10,97.63,92000,2021-05-28,1993,아파트,28310,0.75,63.5
강남구,13,144.63,160650,2021-05-28,2003,아파트,28310,0.75,63.5
강남구,12,119.89,180000,2021-05-28,2006,아파트,28310,0.75,63.5
강남구,11,122.07,102400,2021-05-28,2004,아파트,28310,0.75,63.5
강남구,5,174.67,280000,2021-05-28,2002,아파트,28310,0.75,63.5
강남구,40,163.57,220000,2021-05-28,2004,아파트,28310,0.75,63.5
송파구,16,120.97,50840,2021-05-28,2004,아파트,28310,0.75,63.5
송파구,16,120.97,68250,2021-05-28,2004,아파트,28310,0.75,63.5
송파구,19,120.97,120000,2021-05-28,2004,아파트,28310,0.75,63.5
송파구,3,135.99,99750,2021-05-28,1988,아파트,28310,0.75,63.5
송파구,1,100.85,58800,2021-05-28,2015,아파트,28310,0.75,63.5
송파구,13,100.31,110000,2021-05-28,1988,아파트,28310,0.75,63.5
송파구,4,100.31,71260,2021-05-28,1988,아파트,28310,0.75,63.5
강동구,8,114.97,53600,2021-05-28,2011,아파트,28310,0.75,63.5
송파구,6,130.93,77000,2021-05-28,1984,아파트,28310,0.75,63.7
강동구,9,112.93,45180,2021-05-28,1986,아파트,28310,0.75,63.7
종로구,1,155.06,132000,2021-05-28,2001,단독/다가구,28310,0.75,63.7
종로구,4,114.9,90000,2021-05-28,2000,아파트,28310,0.75,63.7
강동구,3,114.97,53600,2021-05-28,2011,아파트,28310,0.75,63.7
강동구,21,114.42,55650,2021-05-28,2000,아파트,28310,0.75,63.7
동대문구,13,113.74,34650,2021-05-28,2004,아파트,28310,0.5,64
광진구,11,137.71,98000,2021-05-28,2007,아파트,28310,0.5,64
광진구,33,139.6,150000,2021-05-28,2007,아파트,28310,0.5,64
동대문구,9,127.11,33000,2021-05-28,1978,아파트,28310,0.5,64
성북구,8,109.27,42000,2021-05-28,1999,아파트,28310,0.5,64.2
중랑구,6,114.54,38800,2021-05-28,2013,아파트,28310,0.5,64.2
중랑구,6,101.86,60000,2021-05-28,1995,아파트,28310,0.5,64.2
성북구,16,114.88,56700,2021-05-28,2005,아파트,28310,0.5,64.2
중랑구,11,126.28,80000,2021-05-28,1995,아파트,28310,0.5,64.2
중랑구,1,105.25,12000,2021-05-28,1988,단독/다가구,28310,0.5,64.2
마포구,12,142.03,81500,2021-05-28,2012,아파트,28310,0.5,64.2
마포구,14,148.98,145000,2021-05-28,2012,아파트,28310,0.5,64.2
성북구,16,101.72,67200,2021-05-28,2020,아파트,28310,0.5,64.2
성북구,2,114.93,58000,2021-05-28,2007,아파트,28310,0.5,64.2
양천구,1,101.2,103000,2021-05-28,1986,아파트,28310,0.5,64.2
양천구,8,115.47,75270,2021-05-28,1986,아파트,28310,0.5,64.2
양천구,61,154.05,190000,2021-05-28,2003,아파트,28310,0.5,64.2
양천구,5,145.13,125000,2021-05-28,1986,아파트,28310,0.5,64.2
양천구,61,154.05,190000,2021-05-28,2003,아파트,28310,0.5,63.7
양천구,4,155.59,180000,2021-05-28,2006,아파트,28310,0.5,63.7
마포구,10,114.72,56000,2021-05-28,2010,아파트,28310,0.5,63.7
양천구,20,174.25,81200,2021-05-28,2003,아파트,28310,0.5,63.7
양천구,5,114.98,42000,2021-05-28,2011,아파트,28310,0.5,63.7
양천구,10,122.3,90000,2021-05-28,1987,아파트,28310,0.5,63.7
양천구,1,162.36,80000,2021-05-28,2010,아파트,28310,0.5,63.7
양천구,7,108.28,68000,2021-05-28,1987,아파트,28310,0.5,63.7
양천구,7,113.91,30420,2021-05-28,2000,아파트,28310,0.5,63.7
강서구,2,165.83,31200,2021-05-28,2004,아파트,28310,0.5,63.7
강서구,9,101.65,87000,2021-05-28,2008,아파트,28310,0.5,63.7
강서구,4,114.78,75000,2021-05-28,2007,아파트,28310,0.5,63.7
구로구,39,128.41,115000,2021-05-28,2011,아파트,28310,0.5,63.7
영등포구,3,114.87,99500,2021-05-28,2001,아파트,28310,0.5,64.1
영등포구,17,101.91,70000,2021-05-28,2008,아파트,28310,0.5,64.1
영등포구,16,114.56,75000,2021-05-28,2000,아파트,28310,0.5,64.1
영등포구,11,105.72,50000,2021-05-28,1975,아파트,28310,0.5,64.1
영등포구,17,148.94,126000,2021-05-28,2008,아파트,28310,0.5,64.1
영등포구,19,115.78,90360,2021-05-28,2003,아파트,28310,0.5,64.1
영등포구,4,194.94,120000,2021-05-28,1978,아파트,28310,0.5,64.1
영등포구,1,151.74,100000,2021-05-28,1975,아파트,28310,0.5,64.1
영등포구,23,156.66,55020,2021-05-28,2005,아파트,28310,0.5,64.1
서초구,7,84.84,180000,2021-05-28,1998,아파트,28310,0.5,64.4
관악구,1,146.18,13000,2021-05-28,2019,단독/다가구,28310,0.5,64.4
서초구,5,142.02,75000,2021-05-28,2003,다세대/연립,28310,0.5,64.7
강동구,1,128.16,75000,2021-05-28,1983,아파트,28310,0.5,64.7
용산구,11,145.2,120000,2021-05-27,2013,아파트,28505,1.5,63.2
용산구,15,107.05,63000,2021-05-27,2010,아파트,28505,1.5,63.2
용산구,13,130.56,152500,2021-05-27,2009,아파트,28505,1.5,63.2
용산구,37,124.02,178500,2021-05-27,2015,아파트,28505,1.5,63.2
용산구,1,102.48,70000,2021-05-27,1974,아파트,28505,1.5,63.2
용산구,10,174.38,68200,2021-05-27,1982,아파트,28505,1.5,63.2
용산구,8,104.7,95000,2021-05-27,2000,아파트,28505,1.5,63.2
용산구,1,126.29,25000,2021-05-27,1992,단독/다가구,28505,1.25,63.2
도봉구,2,131.34,38500,2021-05-27,2005,아파트,28505,1.25,63.2
도봉구,4,126.89,49000,2021-05-27,1986,아파트,28505,1.25,63.2
도봉구,18,165.17,58800,2021-05-27,2004,아파트,28505,1.25,63.2
도봉구,2,134.94,48600,2021-05-27,1997,아파트,28505,1.25,63.2
도봉구,18,134.94,50000,2021-05-27,1997,아파트,28505,1.25,63.2
노원구,1,111.87,45000,2021-05-27,2001,단독/다가구,28505,1.25,63.2
은평구,6,101.61,47250,2021-05-27,2008,아파트,28505,1.25,63.3
서대문구,11,114.51,84000,2021-05-27,1998,아파트,28505,1.25,63.3
서대문구,1,132.13,18120,2021-05-27,2001,단독/다가구,28505,1.25,63.3
서대문구,11,120.5,50000,2021-05-27,1998,아파트,28505,1.25,63.3
동작구,25,114.75,80000,2021-05-27,2001,아파트,28505,1.25,63.3
마포구,7,117.18,90336,2021-05-27,2004,아파트,28505,1.25,63.3
동작구,5,118.21,81920,2021-05-27,2012,아파트,28505,1.25,63.3
동작구,14,114.94,70000,2021-05-27,1999,아파트,28505,1.25,63.3
동작구,6,108.34,81900,2021-05-27,2013,아파트,28505,1.25,63.3
서초구,3,188.21,64800,2021-05-27,2003,아파트,28310,1,63.3
서초구,11,105.36,80000,2021-05-27,1982,아파트,28310,1,63.3
서초구,15,84.95,190000,2021-05-27,2020,아파트,28310,1,63.3
서초구,24,104.02,157500,2021-05-27,2016,아파트,28310,1,63.3
서초구,14,194.69,210000,2021-05-27,2009,아파트,28310,1,63.3
서초구,3,112.99,189000,2021-05-27,2016,아파트,28310,1,63.3
서초구,4,119.41,57750,2021-05-27,1993,다세대/연립,28310,1,63.3
서초구,2,110.27,98000,2021-05-27,2009,아파트,28310,1,63.3
강남구,4,145.83,102928,2021-05-27,2005,아파트,28310,1,63.3
서초구,16,111.32,99500,2021-05-27,2003,아파트,28310,0.75,63.3
서초구,1,126.31,160000,2021-05-27,2003,아파트,28310,0.75,63.3
서초구,13,124.35,110000,2021-05-27,2001,아파트,28310,0.75,63.3
서초구,15,158.24,150000,2021-05-27,2005,아파트,28310,0.75,63.3
서초구,9,126.31,160000,2021-05-27,2003,아파트,28310,0.75,63.3
강남구,5,116.29,126000,2021-05-27,2006,아파트,28310,0.75,63.3
강남구,15,168.42,160000,2021-05-27,2004,아파트,28310,0.75,63.3
강남구,12,105.65,55960,2021-05-27,1982,아파트,28310,0.75,63.3
강남구,12,153.59,170000,2021-05-27,1979,아파트,28310,0.75,63.3
강남구,4,114.69,60800,2021-05-27,2011,아파트,28310,0.75,63.3
강남구,3,114.69,60800,2021-05-27,2011,아파트,28310,0.75,63.3
송파구,1,158.61,152000,2021-05-27,1983,아파트,28310,0.75,63.3
송파구,13,105.99,128000,2021-05-27,2001,아파트,28310,0.75,63.3
강남구,7,107.6,40480,2021-05-27,1984,아파트,28310,0.75,63.3
강남구,5,146.71,171260,2021-05-27,2016,아파트,28310,0.75,63.3
강남구,15,134.71,150000,2021-05-27,1993,아파트,28310,0.75,63.5
강남구,44,164.97,250000,2021-05-27,2002,아파트,28310,0.75,63.5
송파구,17,99.39,80000,2021-05-27,1986,아파트,28310,0.75,63.5
송파구,3,139.57,50400,2021-05-27,2003,아파트,28310,0.75,63.5
송파구,4,158.71,100000,2021-05-27,1988,아파트,28310,0.75,63.5
송파구,16,101.8,95000,2021-05-27,2016,아파트,28310,0.75,63.5
송파구,9,100.82,71400,2021-05-27,1988,아파트,28310,0.75,63.5
송파구,7,101.46,73000,2021-05-27,2018,아파트,28310,0.75,63.5
강동구,17,109.81,79000,2021-05-27,2016,아파트,28310,0.75,63.5
강동구,14,133.97,71900,2021-05-27,2008,아파트,28310,0.75,63.5
송파구,9,132.86,90000,2021-05-27,1985,아파트,28310,0.75,63.7
송파구,12,114.91,59000,2021-05-27,2011,아파트,28310,0.75,63.7
강동구,1,107.44,30000,2021-05-27,1993,단독/다가구,28310,0.75,63.7
강동구,3,114.81,46000,2021-05-27,2009,아파트,28310,0.75,63.7
성동구,3,143,168000,2021-05-27,2009,아파트,28310,0.75,63.7
성동구,9,130.42,60600,2021-05-27,2006,아파트,28310,0.75,63.7
중구,29,133.98,101440,2021-05-27,2011,아파트,28310,0.75,64
성동구,4,128.65,20000,2021-05-27,2017,다세대/연립,28310,0.75,64
성동구,1,114.76,38116,2021-05-27,2005,아파트,28310,0.75,64
동대문구,14,121.95,75000,2021-05-27,2014,아파트,28310,0.5,64
동대문구,18,116.69,47250,2021-05-27,2003,아파트,28310,0.5,64
광진구,3,162.41,100000,2021-05-27,1978,아파트,28310,0.5,64
광진구,7,114.97,55600,2021-05-27,1999,아파트,28310,0.5,64
광진구,11,100.32,75096,2021-05-27,2007,아파트,28310,0.5,64
동대문구,14,128.57,57000,2021-05-27,1987,아파트,28310,0.5,64
동대문구,14,170.35,47200,2021-05-27,1978,아파트,28310,0.5,64
동대문구,14,170.35,47200,2021-05-27,1978,아파트,28310,0.5,64
동대문구,5,114.94,77000,2021-05-27,2003,아파트,28310,0.5,64
성북구,3,114.91,77000,2021-05-27,2003,아파트,28310,0.5,64.2
중랑구,12,126.28,73000,2021-05-27,1995,아파트,28310,0.5,64.2
성북구,34,170.45,100504,2021-05-27,2010,아파트,28310,0.5,64.2
양천구,4,122.31,90000,2021-05-27,1986,아파트,28310,0.5,64.2
양천구,14,116.82,82400,2021-05-27,1986,아파트,28310,0.5,64.2
양천구,14,101.2,70000,2021-05-27,1986,아파트,28310,0.5,64.2
양천구,8,101.2,110000,2021-05-27,1986,아파트,28310,0.5,63.7
양천구,8,116.12,140000,2021-05-27,1986,아파트,28310,0.5,63.7
양천구,6,101.2,95000,2021-05-27,1986,아파트,28310,0.5,63.7
양천구,12,151.76,110000,2021-05-27,1987,아파트,28310,0.5,63.7
양천구,1,114.98,42000,2021-05-27,2011,아파트,28310,0.5,63.7
구로구,9,169.2,71000,2021-05-27,1999,아파트,28310,0.5,63.7
강서구,16,114.98,89500,2021-05-27,2014,아파트,28310,0.5,63.7
강서구,11,114.98,90000,2021-05-27,2014,아파트,28310,0.5,63.7
강서구,3,131.4,50000,2021-05-27,1993,아파트,28310,0.5,64.1
금천구,9,114.84,28000,2021-05-27,2000,아파트,28310,0.5,64.1
구로구,3,114.99,53802,2021-05-27,2009,아파트,28310,0.5,64.1
영등포구,1,124.41,75000,2021-05-27,1996,아파트,28310,0.5,64.1
영등포구,6,148.94,100000,2021-05-27,2008,아파트,28310,0.5,64.1
영등포구,5,106.38,67200,2021-05-27,1975,아파트,28310,0.5,64.1
노원구,1,111.87,45000,2021-05-27,2001,단독/다가구,28310,0.5,64.4
강동구,1,112.48,30000,2021-05-27,1993,단독/다가구,28310,0.5,64.7
송파구,7,105.2,85000,2021-05-27,2006,아파트,28310,0.5,64.7
노원구,19,114.96,60000,2021-05-27,1998,아파트,28310,0.5,64.7
영등포구,17,119.47,72000,2021-05-27,2003,아파트,28310,0.5,64.7
송파구,4,115.83,73000,2021-05-27,1983,아파트,28310,0.5,64.7
중랑구,10,102.7,47000,2021-05-27,1995,아파트,28310,0.5,64.7
종로구,3,151.81,125000,2021-05-26,2008,아파트,28505,1.5,63.2
